feature_id,canonical_value,headline_value,transformation,count
FEAT-CHG,PronType=ABSENT,PronType=Prs,PronType=ABSENT→PronType=Prs,1
FEAT-CHG,VerbForm=Ger,VerbForm=Part,VerbForm=Ger→VerbForm=Part,1
FORM-CHG,has,have,has→have,3
FORM-CHG,took,takes,took→takes,3
FORM-CHG,helped,helps,helped→helps,2
FORM-CHG,co-founder,Co-founder,co-founder→Co-founder,2
FORM-CHG,smashed,smashes,smashed→smashes,2
FORM-CHG,called,calls,called→calls,2
FORM-CHG,asked,asks,asked→asks,1
FORM-CHG,lost,lose,lost→lose,1
FORM-CHG,is,being,is→being,1
FORM-CHG,hit,hits,hit→hits,1
FORM-CHG,reached,reach,reached→reach,1
FORM-CHG,planned,plan,planned→plan,1
FORM-CHG,'s,','s→',1
FORM-CHG,rallied,rally,rallied→rally,1
FORM-CHG,reached,reaches,reached→reaches,1
FORM-CHG,used,use,used→use,1
FORM-CHG,Learning,Learnings,Learning→Learnings,1
FORM-CHG,rode,ride,rode→ride,1
FORM-CHG,wear,wearing,wear→wearing,1
FORM-CHG,granted,grants,granted→grants,1
FORM-CHG,grew,grows,grew→grows,1
FORM-CHG,be,'s,be→'s,1
FORM-CHG,years,yrs,years→yrs,1
FORM-CHG,has,'ve,has→'ve,1
FORM-CHG,limits,limit,limits→limit,1
FORM-CHG,he,him,he→him,1
FORM-CHG,taken,takes,taken→takes,1
FORM-CHG,attempted,attempt,attempted→attempt,1
FORM-CHG,are,be,are→be,1
FORM-CHG,threw,throw,threw→throw,1
FORM-CHG,exchanged,exchange,exchanged→exchange,1
FORM-CHG,released,releases,released→releases,1
FORM-CHG,litres,litre,litres→litre,1
FORM-CHG,criticised,criticises,criticised→criticises,1
FORM-CHG,shared,shares,shared→shares,1
FORM-CHG,said,says,said→says,1
FORM-CHG,batted,bats,batted→bats,1
FORM-CHG,raided,raids,raided→raids,1
FORM-CHG,sent,sends,sent→sends,1
FORM-CHG,praised,praises,praised→praises,1
FORM-CHG,faced,faces,faced→faces,1
FORM-CHG,revealed,reveals,revealed→reveals,1
FORM-CHG,asked,ask,asked→ask,1
FORM-CHG,looted,loot,looted→loot,1
FORM-CHG,raised,raises,raised→raises,1
FORM-CHG,is,be,is→be,1
FORM-CHG,acquired,acquires,acquired→acquires,1
FORM-CHG,got,gets,got→gets,1
FORM-CHG,signed,signs,signed→signs,1
FORM-CHG,sued,sues,sued→sues,1
FORM-CHG,sought,seeks,sought→seeks,1
FORM-CHG,introduced,introduces,introduced→introduces,1
FORM-CHG,put,puts,put→puts,1
FW-ADD,ABSENT,ADP-ADD,ABSENT→ADP-ADD,107
FW-ADD,ABSENT,PRON-PERS-ADD,ABSENT→PRON-PERS-ADD,88
FW-ADD,ABSENT,AUX-ADD,ABSENT→AUX-ADD,48
FW-ADD,ABSENT,SCONJ-ADD,ABSENT→SCONJ-ADD,12
FW-ADD,ABSENT,ART-ADD,ABSENT→ART-ADD,7
FW-ADD,ABSENT,CCONJ-ADD,ABSENT→CCONJ-ADD,4
FW-DEL,AUX-DEL,ABSENT,AUX-DEL→ABSENT,1171
FW-DEL,ART-DEL,ABSENT,ART-DEL→ABSENT,1065
FW-DEL,PRON-PERS-DEL,ABSENT,PRON-PERS-DEL→ABSENT,268
FW-DEL,SCONJ-DEL,ABSENT,SCONJ-DEL→ABSENT,253
FW-DEL,ADP-DEL,ABSENT,ADP-DEL→ABSENT,246
FW-DEL,CCONJ-DEL,ABSENT,CCONJ-DEL→ABSENT,207
H-STRUCT,,single-line,→single-line,1138
H-STRUCT,,micro-discourse,→micro-discourse,10
H-TYPE,,non-fragment,→non-fragment,876
H-TYPE,,fragment,→fragment,272
HEAD-CHG,3,2,3→2,86
HEAD-CHG,4,3,4→3,40
HEAD-CHG,6,5,6→5,17
HEAD-CHG,5,4,5→4,13
HEAD-CHG,11,10,11→10,8
HEAD-CHG,7,6,7→6,7
HEAD-CHG,8,7,8→7,5
HEAD-CHG,9,6,9→6,5
HEAD-CHG,6,3,6→3,5
HEAD-CHG,11,9,11→9,4
HEAD-CHG,9,7,9→7,4
HEAD-CHG,9,8,9→8,4
HEAD-CHG,12,10,12→10,4
HEAD-CHG,12,11,12→11,4
HEAD-CHG,14,13,14→13,3
HEAD-CHG,3,4,3→4,3
HEAD-CHG,9,10,9→10,3
HEAD-CHG,5,3,5→3,3
HEAD-CHG,4,5,4→5,3
HEAD-CHG,10,8,10→8,3
HEAD-CHG,13,12,13→12,3
HEAD-CHG,4,2,4→2,3
HEAD-CHG,13,10,13→10,2
HEAD-CHG,3,5,3→5,2
HEAD-CHG,8,5,8→5,2
HEAD-CHG,10,12,10→12,2
HEAD-CHG,13,11,13→11,2
HEAD-CHG,7,5,7→5,2
HEAD-CHG,10,7,10→7,2
HEAD-CHG,2,4,2→4,2
HEAD-CHG,8,9,8→9,2
HEAD-CHG,4,7,4→7,2
HEAD-CHG,6,4,6→4,2
HEAD-CHG,10,9,10→9,2
HEAD-CHG,1,3,1→3,2
HEAD-CHG,7,8,7→8,2
HEAD-CHG,6,8,6→8,1
HEAD-CHG,4,6,4→6,1
HEAD-CHG,15,14,15→14,1
HEAD-CHG,18,3,18→3,1
HEAD-CHG,4,1,4→1,1
HEAD-CHG,14,12,14→12,1
HEAD-CHG,1,13,1→13,1
HEAD-CHG,8,4,8→4,1
HEAD-CHG,15,11,15→11,1
HEAD-CHG,15,10,15→10,1
HEAD-CHG,9,11,9→11,1
HEAD-CHG,8,6,8→6,1
HEAD-CHG,15,12,15→12,1
HEAD-CHG,6,2,6→2,1
HEAD-CHG,3,6,3→6,1
HEAD-CHG,5,2,5→2,1
HEAD-CHG,11,8,11→8,1
HEAD-CHG,3,8,3→8,1
HEAD-CHG,9,5,9→5,1
HEAD-CHG,11,7,11→7,1
HEAD-CHG,8,3,8→3,1
HEAD-CHG,2,3,2→3,1
LEMMA-CHG,Reliance,reliance,Reliance→reliance,2
LEMMA-CHG,ceo,CEO,ceo→CEO,2
LEMMA-CHG,Day,day,Day→day,1
LEMMA-CHG,Entertainment,entertainment,Entertainment→entertainment,1
LEMMA-CHG,new,New,new→New,1
LEMMA-CHG,driving,drive,driving→drive,1
LEMMA-CHG,intelligence,Intelligence,intelligence→Intelligence,1
LEMMA-CHG,Emerging,emerge,Emerging→emerge,1
LEMMA-CHG,be,'s,be→'s,1
LEMMA-CHG,Boo,boo,Boo→boo,1
LEMMA-CHG,Industries,industry,Industries→industry,1
LEMMA-CHG,world,World,world→World,1
LEMMA-CHG,Twinkle,twinkle,Twinkle→twinkle,1
LEMMA-CHG,police,Police,police→Police,1
LEMMA-CHG,IT,it,IT→it,1
LENGTH-CHG,14,11,14→11,59
LENGTH-CHG,16,12,16→12,56
LENGTH-CHG,14,10,14→10,40
LENGTH-CHG,16,11,16→11,40
LENGTH-CHG,15,11,15→11,40
LENGTH-CHG,15,12,15→12,39
LENGTH-CHG,13,10,13→10,36
LENGTH-CHG,17,13,17→13,34
LENGTH-CHG,17,12,17→12,34
LENGTH-CHG,16,13,16→13,31
LENGTH-CHG,19,13,19→13,30
LENGTH-CHG,17,14,17→14,29
LENGTH-CHG,18,13,18→13,27
LENGTH-CHG,12,9,12→9,27
LENGTH-CHG,18,12,18→12,26
LENGTH-CHG,12,10,12→10,24
LENGTH-CHG,17,11,17→11,24
LENGTH-CHG,14,12,14→12,24
LENGTH-CHG,19,14,19→14,24
LENGTH-CHG,13,11,13→11,22
LENGTH-CHG,15,10,15→10,21
LENGTH-CHG,20,13,20→13,20
LENGTH-CHG,20,14,20→14,18
LENGTH-CHG,13,9,13→9,18
LENGTH-CHG,14,9,14→9,17
LENGTH-CHG,18,14,18→14,17
LENGTH-CHG,20,15,20→15,16
LENGTH-CHG,16,10,16→10,15
LENGTH-CHG,19,12,19→12,14
LENGTH-CHG,11,9,11→9,14
LENGTH-CHG,21,14,21→14,13
LENGTH-CHG,15,13,15→13,12
LENGTH-CHG,18,11,18→11,12
LENGTH-CHG,16,14,16→14,11
LENGTH-CHG,13,12,13→12,10
LENGTH-CHG,21,15,21→15,10
LENGTH-CHG,22,16,22→16,10
LENGTH-CHG,21,13,21→13,10
LENGTH-CHG,19,11,19→11,9
LENGTH-CHG,10,7,10→7,8
LENGTH-CHG,11,8,11→8,8
LENGTH-CHG,17,10,17→10,7
LENGTH-CHG,20,12,20→12,7
LENGTH-CHG,13,8,13→8,6
LENGTH-CHG,18,15,18→15,6
LENGTH-CHG,23,15,23→15,6
LENGTH-CHG,19,15,19→15,6
LENGTH-CHG,12,11,12→11,6
LENGTH-CHG,12,8,12→8,6
LENGTH-CHG,23,16,23→16,5
LENGTH-CHG,22,13,22→13,5
LENGTH-CHG,21,16,21→16,5
LENGTH-CHG,23,17,23→17,4
LENGTH-CHG,10,8,10→8,4
LENGTH-CHG,18,10,18→10,4
LENGTH-CHG,20,11,20→11,4
LENGTH-CHG,22,17,22→17,4
LENGTH-CHG,22,15,22→15,4
LENGTH-CHG,22,14,22→14,4
LENGTH-CHG,11,10,11→10,4
LENGTH-CHG,15,9,15→9,4
LENGTH-CHG,20,16,20→16,4
LENGTH-CHG,23,13,23→13,3
LENGTH-CHG,24,14,24→14,3
LENGTH-CHG,18,9,18→9,3
LENGTH-CHG,20,17,20→17,3
LENGTH-CHG,10,9,10→9,3
LENGTH-CHG,22,12,22→12,3
LENGTH-CHG,14,13,14→13,3
LENGTH-CHG,17,15,17→15,3
LENGTH-CHG,23,18,23→18,3
LENGTH-CHG,21,12,21→12,3
LENGTH-CHG,25,15,25→15,3
LENGTH-CHG,19,16,19→16,3
LENGTH-CHG,10,6,10→6,2
LENGTH-CHG,16,15,16→15,2
LENGTH-CHG,14,8,14→8,2
LENGTH-CHG,16,9,16→9,2
LENGTH-CHG,15,14,15→14,2
LENGTH-CHG,21,11,21→11,2
LENGTH-CHG,24,16,24→16,2
LENGTH-CHG,25,17,25→17,2
LENGTH-CHG,24,17,24→17,2
LENGTH-CHG,11,7,11→7,2
LENGTH-CHG,5,3,5→3,1
LENGTH-CHG,23,11,23→11,1
LENGTH-CHG,15,7,15→7,1
LENGTH-CHG,8,6,8→6,1
LENGTH-CHG,26,14,26→14,1
LENGTH-CHG,25,20,25→20,1
LENGTH-CHG,23,14,23→14,1
LENGTH-CHG,26,13,26→13,1
LENGTH-CHG,23,12,23→12,1
LENGTH-CHG,21,17,21→17,1
LENGTH-CHG,13,14,13→14,1
LENGTH-CHG,19,9,19→9,1
LENGTH-CHG,17,9,17→9,1
LENGTH-CHG,24,13,24→13,1
LENGTH-CHG,25,12,25→12,1
LENGTH-CHG,19,17,19→17,1
LENGTH-CHG,25,18,25→18,1
LENGTH-CHG,27,19,27→19,1
LENGTH-CHG,25,13,25→13,1
LENGTH-CHG,26,18,26→18,1
LENGTH-CHG,25,10,25→10,1
LENGTH-CHG,11,13,11→13,1
LENGTH-CHG,17,16,17→16,1
LENGTH-CHG,13,15,13→15,1
LENGTH-CHG,11,18,11→18,1
LENGTH-CHG,10,12,10→12,1
LENGTH-CHG,24,15,24→15,1
POS-CHG,VERB,NOUN,VERB→NOUN,47
POS-CHG,NOUN,VERB,NOUN→VERB,16
POS-CHG,NOUN,ADJ,NOUN→ADJ,9
POS-CHG,ADJ,NOUN,ADJ→NOUN,7
POS-CHG,ADJ,VERB,ADJ→VERB,3
POS-CHG,VERB,ADJ,VERB→ADJ,2
PUNCT-ADD,,colon,→colon,466
PUNCT-ADD,,comma,→comma,151
PUNCT-ADD,,apostrophe,→apostrophe,91
PUNCT-ADD,,hyphen,→hyphen,32
PUNCT-ADD,,semicolon,→semicolon,9
PUNCT-ADD,,slash,→slash,2
PUNCT-ADD,,period,→period,1
PUNCT-ADD,,question mark,→question mark,1
PUNCT-DEL,period,,period→,1126
PUNCT-DEL,comma,,comma→,196
PUNCT-DEL,quote,,quote→,95
PUNCT-DEL,apostrophe,,apostrophe→,44
PUNCT-DEL,hyphen,,hyphen→,42
PUNCT-DEL,semicolon,,semicolon→,8
PUNCT-DEL,question mark,,question mark→,3
PUNCT-DEL,colon,,colon→,1
PUNCT-SUBST,that,:,that→:,177
PUNCT-SUBST,and,",","and→,",114
PUNCT-SUBST,and,:,and→:,80
PUNCT-SUBST,",",on,",→on",14
PUNCT-SUBST,and,;,and→;,7
PUNCT-SUBST,or,:,or→:,3
PUNCT-SUBST,or,",","or→,",3
PUNCT-SUBST,for,",","for→,",2
PUNCT-SUBST,in,",","in→,",2
PUNCT-SUBST,but,;,but→;,2
PUNCT-SUBST,",",in,",→in",2
PUNCT-SUBST,"""",says,"""→says",1
PUNCT-SUBST,who,:,who→:,1
PUNCT-SUBST,",",for,",→for",1
PUNCT-SUBST,on,",","on→,",1
PUNCT-SUBST,at,",","at→,",1
PUNCT-SUBST,with,",","with→,",1
PUNCT-SUBST,and,/,and→/,1
TED-KLEIN,10,10,10→10,154
TED-KLEIN,12,12,12→12,113
TED-KLEIN,14,14,14→14,81
TED-KLEIN,16,16,16→16,46
TED-KLEIN,15,15,15→15,39
TED-KLEIN,18,18,18→18,38
TED-KLEIN,13,13,13→13,28
TED-KLEIN,17,17,17→17,28
TED-KLEIN,21,21,21→21,28
TED-KLEIN,20,20,20→20,26
TED-KLEIN,22,22,22→22,22
TED-KLEIN,19,19,19→19,22
TED-KLEIN,6,6,6→6,19
TED-KLEIN,11,11,11→11,17
TED-KLEIN,9,9,9→9,15
TED-KLEIN,25,25,25→25,13
TED-KLEIN,24,24,24→24,12
TED-KLEIN,23,23,23→23,12
TED-KLEIN,8,8,8→8,9
TED-KLEIN,4,4,4→4,9
TED-KLEIN,26,26,26→26,7
TED-KLEIN,7,7,7→7,6
TED-KLEIN,29,29,29→29,6
TED-KLEIN,5,5,5→5,6
TED-KLEIN,27,27,27→27,5
TED-KLEIN,31,31,31→31,5
TED-KLEIN,2,2,2→2,4
TED-KLEIN,32,32,32→32,2
TED-KLEIN,28,28,28→28,2
TED-KLEIN,33,33,33→33,1
TED-KLEIN,35,35,35→35,1
TED-KLEIN,36,36,36→36,1
TED-KLEIN,3,3,3→3,1
TED-KLEIN,37,37,37→37,1
TED-KLEIN,34,34,34→34,1
TED-KLEIN,49,49,49→49,1
TED-KLEIN,30,30,30→30,1
TED-KLEIN,40,40,40→40,1
TED-RTED,8,8,8→8,50
TED-RTED,12,12,12→12,49
TED-RTED,15,15,15→15,48
TED-RTED,10,10,10→10,48
TED-RTED,13,13,13→13,45
TED-RTED,9,9,9→9,44
TED-RTED,22,22,22→22,41
TED-RTED,14,14,14→14,41
TED-RTED,16,16,16→16,40
TED-RTED,11,11,11→11,40
TED-RTED,17,17,17→17,38
TED-RTED,25,25,25→25,37
TED-RTED,18,18,18→18,36
TED-RTED,23,23,23→23,36
TED-RTED,27,27,27→27,35
TED-RTED,19,19,19→19,35
TED-RTED,20,20,20→20,35
TED-RTED,21,21,21→21,34
TED-RTED,26,26,26→26,34
TED-RTED,24,24,24→24,32
TED-RTED,28,28,28→28,28
TED-RTED,6,6,6→6,26
TED-RTED,31,31,31→31,23
TED-RTED,29,29,29→29,23
TED-RTED,33,33,33→33,22
TED-RTED,32,32,32→32,22
TED-RTED,30,30,30→30,20
TED-RTED,39,39,39→39,18
TED-RTED,7,7,7→7,18
TED-RTED,37,37,37→37,15
TED-RTED,35,35,35→35,12
TED-RTED,34,34,34→34,12
TED-RTED,36,36,36→36,11
TED-RTED,5,5,5→5,10
TED-RTED,40,40,40→40,10
TED-RTED,4,4,4→4,9
TED-RTED,41,41,41→41,7
TED-RTED,43,43,43→43,7
TED-RTED,42,42,42→42,7
TED-RTED,38,38,38→38,6
TED-RTED,47,47,47→47,5
TED-RTED,2,2,2→2,5
TED-RTED,44,44,44→44,4
TED-RTED,51,51,51→51,4
TED-RTED,56,56,56→56,3
TED-RTED,48,48,48→48,3
TED-RTED,45,45,45→45,3
TED-RTED,54,54,54→54,2
TED-RTED,55,55,55→55,2
TED-RTED,60,60,60→60,2
TED-RTED,61,61,61→61,1
TED-RTED,50,50,50→50,1
TED-RTED,3,3,3→3,1
TED-RTED,53,53,53→53,1
TED-RTED,49,49,49→49,1
TED-SIMPLE,10,10,10→10,1128
TED-SIMPLE,9,9,9→9,4
TED-SIMPLE,1,1,1→1,4
TED-SIMPLE,6,6,6→6,3
TED-SIMPLE,5,5,5→5,1
TED-SIMPLE,4,4,4→4,1
TED-SIMPLE,8,8,8→8,1
TED-ZHANG-SHASHA,8,8,8→8,53
TED-ZHANG-SHASHA,15,15,15→15,48
TED-ZHANG-SHASHA,10,10,10→10,47
TED-ZHANG-SHASHA,12,12,12→12,46
TED-ZHANG-SHASHA,13,13,13→13,42
TED-ZHANG-SHASHA,14,14,14→14,41
TED-ZHANG-SHASHA,20,20,20→20,36
TED-ZHANG-SHASHA,17,17,17→17,36
TED-ZHANG-SHASHA,11,11,11→11,36
TED-ZHANG-SHASHA,9,9,9→9,35
TED-ZHANG-SHASHA,18,18,18→18,35
TED-ZHANG-SHASHA,16,16,16→16,34
TED-ZHANG-SHASHA,19,19,19→19,32
TED-ZHANG-SHASHA,21,21,21→21,29
TED-ZHANG-SHASHA,6,6,6→6,27
TED-ZHANG-SHASHA,22,22,22→22,25
TED-ZHANG-SHASHA,23,23,23→23,20
TED-ZHANG-SHASHA,7,7,7→7,18
TED-ZHANG-SHASHA,25,25,25→25,16
TED-ZHANG-SHASHA,26,26,26→26,15
TED-ZHANG-SHASHA,24,24,24→24,13
TED-ZHANG-SHASHA,30,30,30→30,13
TED-ZHANG-SHASHA,29,29,29→29,11
TED-ZHANG-SHASHA,5,5,5→5,10
TED-ZHANG-SHASHA,27,27,27→27,10
TED-ZHANG-SHASHA,4,4,4→4,9
TED-ZHANG-SHASHA,33,33,33→33,5
TED-ZHANG-SHASHA,34,34,34→34,5
TED-ZHANG-SHASHA,2,2,2→2,5
TED-ZHANG-SHASHA,38,38,38→38,5
TED-ZHANG-SHASHA,35,35,35→35,5
TED-ZHANG-SHASHA,32,32,32→32,4
TED-ZHANG-SHASHA,28,28,28→28,4
TED-ZHANG-SHASHA,31,31,31→31,3
TED-ZHANG-SHASHA,39,39,39→39,2
TED-ZHANG-SHASHA,37,37,37→37,2
TED-ZHANG-SHASHA,40,40,40→40,2
TED-ZHANG-SHASHA,42,42,42→42,1
TED-ZHANG-SHASHA,3,3,3→3,1
TED-ZHANG-SHASHA,36,36,36→36,1
TED-ZHANG-SHASHA,43,43,43→43,1
TOKEN-REORDER,POST,POST,POST→POST,2
TOKEN-REORDER,FRONT,FRONT,FRONT→FRONT,1
TREE-DEPTH-DIFF,8,7,8→7,74
TREE-DEPTH-DIFF,9,8,9→8,69
TREE-DEPTH-DIFF,8,8,8→8,63
TREE-DEPTH-DIFF,11,8,11→8,50
TREE-DEPTH-DIFF,7,6,7→6,49
TREE-DEPTH-DIFF,10,9,10→9,48
TREE-DEPTH-DIFF,10,8,10→8,45
TREE-DEPTH-DIFF,7,7,7→7,45
TREE-DEPTH-DIFF,9,9,9→9,40
TREE-DEPTH-DIFF,9,7,9→7,38
TREE-DEPTH-DIFF,12,9,12→9,37
TREE-DEPTH-DIFF,10,7,10→7,32
TREE-DEPTH-DIFF,11,10,11→10,30
TREE-DEPTH-DIFF,13,10,13→10,29
TREE-DEPTH-DIFF,8,6,8→6,28
TREE-DEPTH-DIFF,10,10,10→10,28
TREE-DEPTH-DIFF,11,9,11→9,27
TREE-DEPTH-DIFF,8,9,8→9,24
TREE-DEPTH-DIFF,9,6,9→6,24
TREE-DEPTH-DIFF,11,7,11→7,22
TREE-DEPTH-DIFF,14,11,14→11,17
TREE-DEPTH-DIFF,12,8,12→8,16
TREE-DEPTH-DIFF,11,11,11→11,15
TREE-DEPTH-DIFF,13,9,13→9,15
TREE-DEPTH-DIFF,12,10,12→10,15
TREE-DEPTH-DIFF,6,6,6→6,14
TREE-DEPTH-DIFF,9,10,9→10,14
TREE-DEPTH-DIFF,7,8,7→8,14
TREE-DEPTH-DIFF,13,8,13→8,11
TREE-DEPTH-DIFF,12,11,12→11,11
TREE-DEPTH-DIFF,14,10,14→10,11
TREE-DEPTH-DIFF,6,5,6→5,10
TREE-DEPTH-DIFF,13,11,13→11,9
TREE-DEPTH-DIFF,11,6,11→6,9
TREE-DEPTH-DIFF,14,9,14→9,9
TREE-DEPTH-DIFF,13,12,13→12,9
TREE-DEPTH-DIFF,9,11,9→11,8
TREE-DEPTH-DIFF,10,6,10→6,8
TREE-DEPTH-DIFF,12,7,12→7,8
TREE-DEPTH-DIFF,7,9,7→9,8
TREE-DEPTH-DIFF,12,12,12→12,7
TREE-DEPTH-DIFF,13,7,13→7,6
TREE-DEPTH-DIFF,15,11,15→11,6
TREE-DEPTH-DIFF,8,10,8→10,6
TREE-DEPTH-DIFF,14,7,14→7,5
TREE-DEPTH-DIFF,10,12,10→12,5
TREE-DEPTH-DIFF,15,9,15→9,5
TREE-DEPTH-DIFF,14,12,14→12,5
TREE-DEPTH-DIFF,14,13,14→13,5
TREE-DEPTH-DIFF,7,5,7→5,4
TREE-DEPTH-DIFF,9,5,9→5,4
TREE-DEPTH-DIFF,15,12,15→12,4
TREE-DEPTH-DIFF,17,11,17→11,4
TREE-DEPTH-DIFF,6,7,6→7,3
TREE-DEPTH-DIFF,15,13,15→13,3
TREE-DEPTH-DIFF,15,10,15→10,3
TREE-DEPTH-DIFF,10,11,10→11,3
TREE-DEPTH-DIFF,16,8,16→8,2
TREE-DEPTH-DIFF,8,5,8→5,2
TREE-DEPTH-DIFF,16,15,16→15,2
TREE-DEPTH-DIFF,14,6,14→6,2
TREE-DEPTH-DIFF,15,8,15→8,2
TREE-DEPTH-DIFF,7,10,7→10,2
TREE-DEPTH-DIFF,17,14,17→14,2
TREE-DEPTH-DIFF,12,13,12→13,2
TREE-DEPTH-DIFF,17,13,17→13,1
TREE-DEPTH-DIFF,16,10,16→10,1
TREE-DEPTH-DIFF,16,9,16→9,1
TREE-DEPTH-DIFF,10,5,10→5,1
TREE-DEPTH-DIFF,11,12,11→12,1
TREE-DEPTH-DIFF,15,7,15→7,1
TREE-DEPTH-DIFF,17,9,17→9,1
TREE-DEPTH-DIFF,16,13,16→13,1
TREE-DEPTH-DIFF,18,9,18→9,1
TREE-DEPTH-DIFF,13,14,13→14,1
TREE-DEPTH-DIFF,16,14,16→14,1
TREE-DEPTH-DIFF,14,5,14→5,1
TREE-DEPTH-DIFF,17,10,17→10,1
TREE-DEPTH-DIFF,13,13,13→13,1
TREE-DEPTH-DIFF,8,11,8→11,1
TREE-DEPTH-DIFF,16,11,16→11,1
TREE-DEPTH-DIFF,14,8,14→8,1
TREE-DEPTH-DIFF,6,8,6→8,1
TREE-DEPTH-DIFF,5,5,5→5,1
TREE-DEPTH-DIFF,11,13,11→13,1
TREE-DEPTH-DIFF,9,12,9→12,1
VERB-FORM-CHG,Part,Fin,Part→Fin,4
VERB-FORM-CHG,Fin,Inf,Fin→Inf,4
VERB-FORM-CHG,Fin,Part,Fin→Part,1
VERB-FORM-CHG,Part,Ger,Part→Ger,1
VERB-FORM-CHG,Inf,Ger,Inf→Ger,1
VERB-FORM-CHG,Inf,Fin,Inf→Fin,1
VERB-FORM-CHG,Ger,Part,Ger→Part,1
